"[""active""]",1121f880-260f-4d14-ae29-84c00ea5e437,AG-CXXPM8BK,"""http://www.xtremeair.us/""","""Xtreme Air Jump 'N Skate"""
"[""active:aquariums""]",7baa6345-8671-4554-9a97-0a26fca36433,AG-NGDVR97K,"""http://www.reefescape.net/""","""Reef eScape"""
"[""active:diving:scuba""]",6377bf8a-064e-45a4-9b4b-9c9ccb1cced1,AG-KPF8B7XG,"""http://scubadivemyrtlebeach.com/""","""Nu Horizons Dive & Travel"""
"[""active:fitness:gyms""]",c3902a69-2bdc-4343-b0c2-866cc4d0e625,AG-KMBQ79FM,"""http://fitnesspursuits.com""","""Fitness Pursuits"""
"[""active:fitness:martialarts""]",fe88e038-ebee-4111-b1f4-42401b9efe49,AG-S6TK34KL,"""http://www.villaristudios.com/newington-ct/""","""Villari's Martial Arts Center - Newington"""
"[""active""]",22024ae6-258f-479a-b58a-9536488df67c,AG-NHZ5WBGV,"""http://www.deverinc.com/""","""Dever Inc"""
"[""active:horsebackriding""]",0521904b-5e1c-4767-99a1-e04512e8bba5,AG-N5VJ5VCB,"""http://janelstrainingcenter.com/""","""Janel's Training Center"""
"[""active:golf""]",8967d346-ac3b-4585-8ed7-9b97cf89452d,AG-CQR2M9TH,"""http://www.canalshores.org/""","""Canal Shores Golf Course"""
"[""active:fitness:gyms""]",5456f78e-36e3-4914-85f0-9628ba165e6c,AG-K28585WQ,"""http://www.ballarat.ymca.org.au/""","""Ballarat YMCA"""
"[""active:golf""]",53b391f0-25fb-4ccf-a610-6e599f3f34a4,AG-K3TZ34L6,"""http://www.tahquitzgolfresort.com/""","""Tahquitz Creek Golf Resort"""
"[""active""]",13794851-cc67-4ce7-b321-795bf8bde58b,AG-DLCT35T9,"""http://www.mmaa.com/""","""Miller's Martial Arts Academy"""
"[""active:golf"",""eventservices:venues"",""active:sports_clubs""]",d47194d7-0f5d-4156-9d07-92cceb8c9074,AG-JNTMDKPQ,"""http://montclaircc.com/""","""Montclair Country Club"""
"[""active""]",57816380-e9e9-012e-f1c1-003048cacc62,AG-J35WLNDX,"""http://www.johnsonpoolsinc.com""","""Johnson Pools Inc"""
"[""active:fitness"",""active:fitness:gyms"",""active:fitness:healthtrainers""]",0fa57e60-1777-40f2-ab0b-1643244b0040,AG-RBC7H4W3,"""http://www.energyfitnessgyms.com""","""Energy Sports and Fitness"""
"[""active""]",46a5814f-3d70-42a9-8dbe-67bc2097f7ab,AG-G52PN6WX,"""http://www.studiodbypaolosalon.com/""","""Studio-D by Paolo Salon"""
"[""active""]",39c2809a-c6ec-464c-a31f-9b475e428a2f,AG-SQ8GKXBR,"""http://myoldtownusa.com/""","""Old Town"""
"[""active:swimmingpools"",""homeservices:landscaping"",""homeservices:contractors""]",1e4962d3-8b78-4d3d-b053-6e6f414afb30,AG-M2BXM33K,"""http://www.texaspoolsandpatios.com""","""Texas Pools and Patios"""
"[""active:fitness"",""active:fitness""]",0e7d7911-70a0-42bf-864b-feb95af97caf,AG-QMHD6W4T,"""http://www.trinityjumpforjoy.com/""","""Trinity Dance & Gymnastics"""
"[""active:amusementparks""]",a0ab991d-2fca-4724-90c8-b5363de33c04,AG-QSJX9QNM,"""http://www.questledge.com/""","""Questledge"""
"[""active""]",07e4c7d1-2e7b-4b16-ad3b-0f7f708000c9,AG-M8HJFFBB,"""http://www.wheatlandvillage.com/""","""Wheatland Village Retirement Community"""
"[""active""]",0ed22cd5-e4c5-4050-8b25-b446436c95e0,AG-VSVKVRXX,"""http://www.miamicaptainjoe.com""","""Captain Joe's Boat Rentals, Tours, and Charters, Inc."""
"[""active:horsebackriding""]",048d6254-ac83-4c0c-b7f9-ca2a8a1b4320,AG-V65T2GJ7,"""http://www.runaboutfarm.com/""","""Runabout Farm Pony Rides"""
"[""active""]",5bf0db20-35d2-4dea-af26-05cf18c7458b,AG-H5NN5DTB,null,"""The Green Spot"""
"[""active:fitness:healthtrainers""]",3a250a2b-b195-4f24-bd10-43f355c563f2,AG-HWXZWZTW,"""http://www.twistvancouver.com/""","""Twist Sport Conditioning Centre"""
"[""active:fitness:yoga""]",365ea529-65ec-495e-b07f-a568aa5048d2,AG-F55DKTP8,"""http://www.blackswanyoga.com""","""Black Swan Yoga"""
"[""active""]",e50d6dcb-3cd2-4ce2-9692-48f7ae8eb6ba,AG-PLHHWWWX,"""http://www.soulshinechiro.com/""","""Soul Shine Family Chiropractic"""
"[""active:fitness:gyms"",""active:fitness:healthtrainers"",""health:massage_therapy""]",419903cd-f3c9-4852-8093-4a38a3b7509c,AG-WFBX3VD5,"""http://www.midland-fitness.com/""","""Midland Fitness"""
"[""active""]",1097d5f6-d8af-4904-af31-a01b434587b8,AG-CHRQCTHJ,"""https://www.skocikchiropractic.com/""","""Skocik Chiropractic"""
"[""active:fitness""]",e569fa2e-9e7f-4a76-b4ff-4fea5ee86884,AG-NKWWQ28B,"""http://www.orangetheoryfitness.com/miami-lakes""","""Orangetheory Fitness"""
"[""active""]",1f25ebc2-1a28-44f5-8db4-6047d28ec702,AG-FDX2R7FW,"""http://www.coolbreezecyclery.com/""","""Cool Breeze Cyclery"""
"[""active:golf"",""eventservices:wedding_planning""]",08ceb653-609e-4f83-8f84-3d2d58622d4a,AG-FFN4KRVR,"""http://www.stewartcreekgolf.com/""","""Stewart Creek Golf & Country Club"""
"[""active:golf"",""eventservices:venues"",""active:tennis""]",0072d1e6-7c4a-4f9c-a2d6-badcbf48b434,AG-LKJ8QHG2,"""https://www.corraldetierracc.com/""","""Corral de Tierra Country Club"""
"[""active:fitness:gyms""]",49df19eb-424f-4b79-bb5c-6f2ac75621e6,AG-DCRPCJ3S,"""http://www.mawson-fitness.com/""","""Mawson Health & Fitness Center"""
"[""active:golf""]",70bd1ed8-5a4d-4054-8a06-08c493560080,AG-BC39HWWM,"""http://www.sunsetvalleygolf.net/""","""Sunset Valley Golf Club"""
"[""active""]",24f68070-8c40-4776-af74-12809c505e8d,AG-WN38L5S4,"""http://www.hmsbikes.com/""","""HMS Bikes"""
"[""active""]",732d732b-95ab-494c-ac2d-0d09a12a54cd,AG-DRF9PR64,"""http://colonychiro.com/""","""Colony Chiropractic"""
"[""active:boating""]",22ce4e33-e110-453e-9a8d-a773e627844e,AG-F9DS4NMP,"""http://www.crystalrivermarine.com/""","""Crystal River Marine Inc"""
"[""active""]",550efc8d-18b7-4556-9d56-7b4702548bd7,AG-HMC6QBHL,"""http://anytimefitness.com/gyms/122/Omaha-NE-68130""","""Anytime Fitness"""
"[""active:golf""]",a7bc38aa-b831-4152-9059-c64bb39366b8,AG-PFCX7QQW,"""http://www.rangeendgolfclub.com/""","""Range End Golf Club"""
"[""active:boating""]",42a91d79-c2b8-47de-9e96-ad0cfdcaced8,AG-D96V2W7M,"""http://www.thayermarine.com/""","""Thayer Marine"""
"[""active:fitness"",""active:fitness""]",15a13cdf-c7a0-4839-8a78-8bfa93f68c62,AG-WGGLZZFZ,"""http://www.tlgmadisonal.com/""","""The Little Gym of Madison, AL"""
"[""active:fitness:gyms""]",602b0830-9239-44f6-9073-8609ade505e7,AG-GH3J9V3L,"""http://www.go2beyondmotion.com/""","""Beyond Motion"""
"[""active:fitness:dancestudio""]",e1dcb5c5-dd79-44b8-93e3-b9f7aac75cef,AG-GJFNXC2B,"""http://www.danceeasy.com/""","""Dance Easy"""
"[""active:fitness"",""active:fitness:gyms""]",49929db5-791e-43a8-b3fe-c50290e6a851,AG-F59M7HB6,"""http://seattle.fitness19gym.com/""","""Fitness 19"""
"[""active""]",07161405-69e5-4b20-9a0b-17df66617c09,AG-XCX8RW6S,"""http://www.pklapthomes.com/""","""North Road Luxury Townhomes"""
"[""active""]",5f53c49a-0650-439a-9ad9-f3c0a28dcb7c,AG-BJW59ZM3,"""http://www.watersportsandcampground.com/""","""Rodanthe Watersports & Campground"""
"[""active""]",4e1c6abd-0f22-4d98-b8d6-bccd0e8ccada,AG-LCZJSWG9,"""http://dhchi.com/""","""Diamond Head Chiropractic"""
"[""active:fitness:martialarts"",""active:fitness""]",fa0ed601-1b1d-4ac4-9315-81d99e35c603,AG-NBJG6LNR,"""http://www.promartialarts.com/germantown/""","""Pro Martial Arts - Germantown"""
"[""active""]",9b171dd8-5d6e-4f70-b40c-b80d33184d4f,AG-MC29FP6C,"""http://www.calvintwisters.com/""","""Calvin Twisters Gymnastics, LLC"""
"[""active:leisure_centers""]",1e680232-cd3c-470d-ade8-66f1f8cb0a63,AG-MFSNZJNJ,"""http://windyhillsports.com/""","""Windy Hill"""
"[""active:golf""]",0cb0d208-9529-423b-a946-3c5095fa6457,AG-WJC5BFZJ,"""http://www.jcgolf.com/courses-encinitas.php""","""Encinitas Ranch Golf Course"""
"[""active""]",8e3a6d0e-2ba3-4fcc-861f-959b3f6a5ccf,AG-GJNKJSCC,"""http://www.kylesgunshop.com""","""Kyle's Gunshop"""
"[""active:gymnastics""]",1950870f-21da-4f6c-b079-e0a60ee54b7b,AG-G52RZ3PR,"""http://www.legacyallsports.com/""","""Legacy All Sports - Gymnastics, Cheer & Dance"""
"[""active""]",f5bee45d-20ef-4ba4-9658-70740f8f93c2,AG-N74CT2M2,"""http://www.flamanfitness.com""","""Flaman Fitness"""
"[""active""]",02223911-3c32-432c-b202-cc5f2211ae9c,AG-CPTP35P2,"""http://westchestercare.voa.org/""","""Westchester Care Center"""
"[""active:swimmingpools""]",3d60e6df-5baa-4a37-95ee-36494055b99f,AG-ZH5PJR4W,"""http://www.usnwc.org/""","""Whitewater Center"""
"[""active:amateursportsteams""]",dbd08629-0edb-49e5-958a-688bb7774776,AG-VRF9D5JN,"""http://www.worldviewsolutions.com/""","""WorldView Solutions Inc."""
"[""active:amateursportsteams""]",e07aded2-99ca-44ba-aed8-61466691bc0c,AG-XZN6NSJH,"""https://www.hair-dallas.com/""","""Fuse Salon - Hair Extensions | Hair Coloring | Keratin Treatments"""
"[""active:amateursportsteams""]",842ea71e-d926-44da-8626-64ec55f8f887,AG-XZN6NSJH,"""https://www.hair-dallas.com/""","""Fuse Salon - Hair Extensions | Hair Coloring | Keratin Treatments"""
"[""active""]",763c14c0-1e18-012f-0643-0030487f54d8,AG-GSJX2BC3,"""http://www.golfhqreno.com/""","""Golf Headquarters"""
"[""active:fitness"",""active:fitness:gyms""]",128ad4a1-8287-425f-be53-a8979626f20f,AG-HZXVTV94,"""http://www.fitness19.com/centers/buffalo-grove/""","""Fitness 19"""
"[""active""]",13f99ec4-ec4f-4417-829b-54209ced2b9a,AG-R8865L28,"""http://www.meadowlandsracetrack.com""","""Meadowlands Racetrack"""
"[""active""]",6e90fefe-ecb0-4ec4-b6c5-3538286bb81d,AG-R8865L28,"""http://www.meadowlandsracetrack.com""","""Meadowlands Racetrack"""
"[""active:bikerentals""]",8edef9a2-9c91-4077-b37b-1e6f225b6155,AG-S5JBXHD6,"""http://www.bikepeddler.biz/""","""Bike Peddler Cycling & Fitness"""
"[""active:sports_clubs"",""health:massage_therapy""]",e3d6e3ce-4dfe-4b3e-896c-8638a6324b88,AG-XWTGQD9W,"""http://www.weymouthclub.com/""","""Weymouth Club"""
"[""active:playgrounds""]",a01872ce-5592-4400-9212-ac31bd77b556,AG-FXX5CTCP,"""http://www.gmglass.com.au/""","""G.M Glass"""
"[""active:fitness:gyms""]",417b6ed1-b870-48ad-a105-1bb53e715458,AG-VN6G6B6X,"""http://www.anytimefitness.com/gyms/2683/Benbrook-TX-76126""","""Anytime Fitness"""
"[""active:fitness:gyms""]",6450ec90-80b4-4847-9e3d-2494cf81b294,AG-VPW5SCBX,"""http://www.thelittlegym.com/houstoncopperfieldtx""","""The Little Gym of Houston-Copperfield"""
"[""active:amusementparks"",""arts:ticketsales""]",acd442f5-e36c-4d42-a6f6-0772cbdf4b75,AG-L8PWLXVQ,"""http://hfalls.com/thecolony/""","""Hawaiian Falls The Colony"""
"[""active:fitness"",""active:fitness:gyms""]",7f772cb9-5d4c-44c4-91e1-7fe1e21cb536,AG-XL5F7PCT,"""http://www.anytimefitness.com/gyms/2792/Austin-TX-78737""","""Anytime Fitness"""
"[""active""]",330e2dbe-8068-4373-a511-a4309f21ab58,AG-GHKLBXXK,"""http://britishswimschool.com/locations/hilton-oak-brook-hills-resorts/""","""British Swim School"""
"[""active""]",0bcd0624-b107-496e-9b86-760f1d4e301a,AG-K37B5LRH,"""http://greenwoodlakemarina.info/""","""Greenwood Lake Marina"""
"[""active:fitness""]",7a4a574a-20dc-4c53-89b5-82a979f73cba,AG-CFTZBRW3,"""http://www.myfitfamilychallenge.com""","""Coca-Cola Bottling Co. Consolidated"""
"[""active""]",bf6d9483-7e8e-44f4-a685-97657a018e75,AG-PFQ5KFTM,"""http://www.newportchiropracticcenter.com/""","""Newport Chiropractic Center"""
"[""active""]",e9ad9dd4-e361-4a15-a6d4-bfc4a56f2682,AG-M6PD2LKJ,null,"""MS-N23PLGJK"""
"[""active:fitness:gyms""]",06e55953-3949-43c2-bd27-2f733bb0ce61,AG-LGX8G2B2,"""http://www.fit-est.com""","""Fit-EST"""
"[""active:fitness:bootcamps""]",81e3fb50-1e18-012f-0643-0030487f54d8,AG-R7CX7FMB,"""http://www.fitnessbyexample.com""","""Fitness By Example"""
"[""active""]",6b4f53be-ed24-4c9c-9c64-56253c485b4d,AG-J4CM8MFS,"""http://www.homeinstead.com/759""","""Home Instead Senior Care: New Bern"""
"[""active:fitness:martialarts""]",8d495fc0-f499-4195-a3a2-19785883673d,AG-FHNLPDLD,"""http://www.ikusamarketing.com/""","""Ikusa"""
"[""active:golf""]",30e6db84-d49a-47a6-9c6b-aab0d50975bf,AG-C5BBFG58,"""http://queenfieldgolf.com/""","""Queenfield Golf Club"""
"[""active:fitness:martialarts""]",5d446c55-32d8-411c-a7b3-7b5653b72bdd,AG-RQ27RD4M,"""http://www.springfieldfightclub.com/""","""Springfield Fight Club"""
"[""active:fitness:gyms""]",b847db88-d5e9-4da6-9684-9df5a71e128b,AG-MZ8NQWCF,"""http://sarasota-university-park.titleboxingclub.com/""","""Title Boxing Club"""
"[""active:fitness:healthtrainers""]",90842f1d-5aba-4e89-8607-1755e062cde9,AG-VVPDDMVR,"""http://www.decorefitness.com/""","""Decore Fitness Studio"""
"[""active""]",2d333637-188d-47e3-b05d-d578e9471ebe,AG-WK8JJP3V,"""http://dynamics-gymnastics.com/""","""Dynamics Gymnastics, Dynamics Fitness and Icon Cheer"""
"[""active:fitness:gyms""]",fe9042c2-2524-4901-b017-6e12c8c09ec1,AG-WLQLQNRQ,"""http://www.fitness19.com/centers/grand-rapids/""","""Fitness 19 Grand Rapids"""
"[""active:golf"",""eventservices"",""restaurants""]",a51975e1-eb91-46b1-ac0a-9cdbcc8c27fd,AG-TL9DQ778,"""http://www.greenbryre.com/""","""Greenbryre Golf & Country Club"""
"[""active:horsebackriding"",""pets:horse_boarding""]",c56b8b39-dd95-4f31-a156-052200efb888,AG-M8CHSTKC,"""http://www.bellewoodequestrian.com/""","""Belle Wood Equestrian Center"""
"[""active""]",8088136c-6cdd-4391-9d8a-72de4f0b41e1,AG-G3DBX3RN,"""http://www.rbgolfcourse.net/""","""Riverbend Golf Course"""
"[""active""]",5c1b8ee7-5902-47d1-8136-6efb387b4b0d,AG-NMLWRPVJ,null,"""YMCA of The Pikes Peak Region"""
"[""active:archery""]",b847eacf-bdae-4aea-94ca-8569b95f68d0,AG-WS3J846V,"""http://archerybowrangechicago.com/""","""Archery Bow Range Chicago"""
"[""active""]",585ae5d6-847d-49db-bb48-9487acafbc7a,AG-GRNQHQVJ,"""http://www.miraclehillgolf.com/""","""Miracle Hill Golf & Tennis Center"""
"[""active:playgrounds""]",1db40ee8-ba27-421f-9906-45ad04cd5f37,AG-VBTMR4KV,"""http://thesafarination.com/""","""Safari Nation"""
"[""active""]",e9310e69-4be2-4eb6-b027-1665b611a348,AG-Q8HBGD3S,"""http://www.raftoutdooradventures.com/""","""Outdoor Adventures, Inc."""
"[""active:golf""]",a4e5247c-e3b0-4ebc-9c06-97acf00c18b6,AG-Q9BTRKR7,"""http://www.floridaclubgolf.com""","""The Florida Club"""
"[""active:fitness:gyms""]",5b12c633-68a1-4277-a41d-6ac405dbf0da,AG-SZTW8WBX,"""http://fitnessevolution.com/clubs/modesto-ca/""","""Fitness Evolution"""
"[""active:fitness""]",2736fc10-13bc-4b9f-be09-144313729698,AG-KK3XBQHS,"""http://katharotrainingcenter.com/""","""Katharo Training Center - Jiu-Jitsu and Fitness"""
"[""active:sports_clubs"",""other""]",235b4a67-3576-4ed0-aa7c-15a88754e038,AG-GSWFHHMM,"""http://thecolorrun.com/panama-city-beach/""","""The Color Run"""
"[""active:lasertag"",""arts:arcades"",""active:skatingrinks""]",78921267-9589-417a-932f-eade0533e3b4,AG-STMX2T23,"""http://www.starcastle.info/""","""Star Castle Family Entertainment Center"""
"[""active""]",540f133c-aa13-441e-966b-1b3153a89035,AG-MHRMR6XC,"""http://www.zenmassagecharlotte.com/""","""Zen Massage Dilworth"""
"[""active:amusementparks"",""arts:arcades""]",1ce6f9fd-719e-44d9-832b-a9cafe9d6cf9,AG-JK472ZMV,"""http://www.nomadsadventurequest.com/""","""Nomads Adventure Quest"""
"[""active:bikerentals""]",fccc369e-66ee-4774-99e3-5f4dadf1651c,AG-S7H2TBK3,"""http://www.biketherabbit.com/""","""Bike The Rabbit"""
"[""active""]",488ee991-3c7a-42c5-bf98-28e078ad7e68,AG-NG97BP9S,"""http://ymcanwnc.org/locations/williamgwhite/""","""YMCA of NWNC"""
"[""active:fitness""]",95b5b0f7-37d5-4e88-abd0-dab4c9cbb159,AG-QMPJ7JFQ,"""http://www.italiancenter.org/""","""Italian Center of Stamford"""
"[""active:bowling"",""restaurants""]",00575f7f-8c05-427c-9478-f2d16c214cba,AG-ZG2NZVQ6,"""http://www.revolutionsct.com/""","""Revolutions Bowling & Lounge"""
"[""active""]",87c1291d-9ba2-4584-a7d3-f8dc7c08bd4e,AG-RMZ2NB9H,"""http://www.gatewaychiropractic.com/""","""Gateway Chiropractic - South Shore, PLLC"""
"[""active""]",457352a7-4da6-48f3-a3a8-974748d1c4db,AG-CJ4FSRWL,null,"""Monde De Luxe"""
"[""active""]",d1b98c17-9368-4b9e-a024-26d44ff49d6f,AG-NC7K5CVV,"""http://www.simplyflowerstoronto.com/""","""Simply Flowers Toronto"""
"[""active""]",8a725fd4-59b4-45c4-bd53-de40821c21db,AG-WFXTHKFH,"""http://inlignchiro.com/""","""Inlign Chiropractic"""
"[""active:fitness"",""active:fitness""]",65c62906-4876-4b29-b798-5d338595536d,AG-GG5XWLDL,"""http://swathealth.com/""","""SWAT: Synergy Wellness Attitude Training"""
"[""active""]",a3401323-674e-42be-b43e-c5ebcb3b12be,AG-JJ6XNCXZ,"""http://www.snapfitness.com/gyms/clarkston-wa-99403/5806""","""Snap Fitness"""
"[""active:golf""]",3c9e1bf8-542d-4c40-b0ac-15b5051f8073,AG-JKKJQG57,"""http://www.woodlandhillsgolf.com/""","""Woodland Hills Golf Course"""
"[""active:basketballcourts""]",230b8108-ff7a-4417-a507-5670d629db6c,AG-SXCHXJDW,"""http://www.bullssoxacademy.com/""","""Bulls/Sox Academy"""
"[""active:fitness:gyms"",""active:fitness"",""beautysvc:massage""]",13c181d3-3fa9-4cc5-a237-d08be1d34aa8,AG-SH72JZKM,"""http://www.phiferwellness.com/""","""Phifer Wellness Center"""
"[""active:fitness"",""active:fitness:healthtrainers""]",bec50fd4-832b-4fff-8343-faf922f134d8,AG-M2Z6NV7J,"""http://www.fitinthecity.com/""","""Fit In The City"""
"[""active""]",06b6e8db-9b54-49f3-8df1-24303bff010b,AG-X38NSQCX,"""http://www.flamanfitness.com""","""Flaman Fitness"""
"[""active:golf""]",7dd39470-6f4b-4556-beb8-96875f0888f4,AG-RJKNWJRJ,"""http://www.carolina-lakes.com/""","""Carolina Lakes Golf Course"""
"[""active:fitness""]",026db536-f5c9-40b7-838f-67fc261ff9a9,AG-PZVJPBHF,"""http://www.glatterfitness.com/""","""Glatter Fitness"""
"[""active:fitness:healthtrainers""]",774890de-e48b-40ee-8733-cae7d3e13c6b,AG-BGMJV2WP,"""http://www.montanapainandrehab.com/""","""Montana Pain and Rehab"""
"[""active""]",4ccbf52e-9ebb-41e3-9421-8911cd5f8868,AG-LPWRTPHP,"""http://www.campkarmavirginia.com/""","""Camp Karma"""
"[""active:fitness:martialarts""]",737341cc-1f05-4f91-8976-f961c3f12ab3,AG-ZJL3XR3L,"""http://Impactmmaaz.com""","""Impact MMA"""
"[""active:fitness:gyms""]",b1e460c3-40d6-4523-b70b-97bae8f1c25c,AG-RGGC657H,"""http://www.anytimefitness.com/""","""Anytime Fitness"""
"[""active:fitness:healthtrainers""]",43612c37-c346-4fe8-b393-7187b692f1c3,AG-SMCMJ88J,"""http://www.defensetactics.training""","""Personal Defense Training, Inc."""
"[""active""]",bb3380cc-4071-464d-a073-3d2d6b377903,AG-M3N43TT4,"""http://www.lincolnstars.com""","""Lincoln Stars Hockey"""
"[""active:tennis"",""active:fitness:gyms"",""active:swimmingpools""]",11c9307d-0630-4f0a-b0a5-12aeaca27c4f,AG-SWQRRMQQ,"""http://www.boisetennis.com/""","""Boise Racquet & Swim Club"""
"[""active:gokarts""]",a483c3c1-cc1d-4e2a-8c1a-9d0838fd776c,AG-CVCXSGWJ,"""http://www.foxkarting.com.au/""","""Fox Karting Wollongong"""
"[""active:fitness"",""active:fitness:yoga""]",0d185b4e-bdc0-473d-b95c-5f6d65686392,AG-C6548TC4,"""http://www.goddessfit.com""","""Goddess Fit"""
"[""active:gun_ranges""]",01da93db-9360-4210-b70f-f96fc76bdbe5,AG-HBXBBS6T,"""http://www.thundergunrange.com/""","""Thunder Gun Range"""
"[""active""]",1284caf0-2bbc-42e7-95fe-a7749594b0dc,AG-M2FZLTBX,"""http://britishswimschool.com/locations/cranberry-hyatt-place/""","""British Swim School Pittsburgh"""
"[""active""]",6cd15e72-3598-494c-85b8-1342576f47be,AG-LMHC5VPB,null,"""Buffalo Party Rentals"""
"[""active:fitness"",""active:fitness:gyms""]",30fdae37-f153-4ae3-83ba-fe8478ba04e8,AG-NS4XXPQL,"""http://www.fitness19.com/centers/parkville/""","""Fitness 19"""
"[""active:boating""]",c740dbe2-bb03-4615-ae3e-ceab1e7d4de2,AG-QZV8BLBF,"""http://www.sellusyourboat.com/""","""Sell Us Your Boat"""
"[""active:horsebackriding""]",0e86a757-042a-4230-98d7-081d5bb08a35,AG-FT4B5T68,"""http://www.amleg.com/""","""American Legacy Complex"""
"[""active:boating"",""auto:rv_dealers"",""auto:boatdealers""]",2cef2145-7279-48b1-8d92-aafa42126aed,AG-L5TNBC82,"""http://www.gbrv.net/""","""Gull Boats & RV"""
"[""active:golf""]",ed73d5a3-aa7f-4528-8aea-3e88232e480a,AG-VWWR9GLX,"""http://jiffylube.com/""","""JIFFY LUBE"""
"[""active""]",cb81a9ff-85a6-495a-a265-24a0ee755600,AG-C32ZQSGD,"""http://www.kclinic.com/""","""K Clinic"""
"[""active:fitness:gyms""]",65c62906-4876-4b29-b798-5d338595536d,AG-LMS2DQZH,"""http://swathealth.com/""","""SWAT: Synergy Wellness Attitude Training"""
"[""active:archery""]",8a5fb00a-68b0-4707-b475-328199b2ab61,AG-ZQ3RWFQ4,"""http://www.quincybowpro.com/""","""Quincy Bow Pro"""
"[""active:fitness""]",14e45550-e454-49ee-a083-8c7c2c57d4bf,AG-KXPJ786F,"""http://www.vikingperformancetraining.com""","""Viking Performance Training"""
"[""active""]",3536b71d-34f3-431d-a87a-0e7dad0cd23f,AG-PQ8P9Q83,"""http://www.bairchiropractic.com/""","""Bair Chiropractic Center"""
"[""active:aquariums""]",b4bcc5ff-153d-4ef1-a3f6-4c5af8de0690,AG-Z9K9RPT2,"""http://www.adventureaquarium.com/""","""Adventure Aquarium"""
"[""active:fitness:swimminglessons""]",3e8708ba-8589-4b18-8027-34018be2452c,AG-LMZTSWV2,"""http://britishswimschool.com/locations/wellington/""","""British Swim School Wellington"""
"[""active:fitness:barreclasses""]",b7c9fe14-3fff-445f-9b71-6842ca29ccec,AG-ZQQ3TN7P,"""http://www.smartbarrebody.com/""","""Smart Barre Cityview"""
"[""active:golf""]",636ac590-a162-424f-bf12-83d1239b1c24,AG-N427FK8L,"""http://www.arrowheadcolorado.com/""","""Arrowhead Golf Club"""
"[""active:fitness""]",da06c7c4-5fe6-44ba-8985-fa2e3dd1221d,AG-QZJJ6D6B,null,"""FIT BY VIP"""
"[""active:fitness""]",3761f602-9f35-4432-805e-babc8b63a5b6,AG-FJXW98TN,null,"""Spartan Total Body Transformations"""
"[""active:fitness"",""active:fitness""]",673a47cd-1dc0-4769-8abc-040e4c662b40,AG-VKV7ZMDS,"""http://www.hialeahboxing.com/""","""Hialeah school of boxing"""
"[""active:fitness:gyms""]",e5af0496-cd4f-42bb-a5d2-caf639bedefc,AG-HPSMXN2X,"""http://www.thelittlegym.com/huntersvillelakenormannc""","""The Little Gym of Huntersville/Lake Norman"""
"[""active""]",dc8e7fb9-42c8-493d-9e34-bcca46e3b21c,AG-KX4HBVVN,"""http://www.bowleysmarina.com/""","""Bowleys Marina Inc"""
"[""active:amusementparks""]",02641de7-ac62-4b15-8c02-9b4d66852e87,AG-PSHHVTZ6,"""http://wonderworldpark.com/""","""Wonder World Park"""
"[""active:fitness:gyms""]",8b55befb-6120-4645-974e-91fb8b38042e,AG-DGV7M7WH,"""http://eastongymco.com""","""Easton Gym Co., Manhattan Beach"""
"[""active:amusementparks"",""active:amusementparks""]",d8db778c-6e53-41bb-ad09-a8f987ef4749,AG-ZBTVHJKZ,"""http://disneyworld.disney.go.com/?CMP=OKC_wdw_gmap_421""","""Walt Disney World Resort"""
"[""active:boating""]",71fe177d-935a-4f6c-bc2f-6f9b1402df1b,AG-HHDBSZNH,null,"""Bluffton Marine Sports & Supply"""
"[""active""]",a5c004d0-733d-4af1-be4f-9c7453f96529,AG-GPMX4DD8,"""http://www.hearusa.com/""","""HearUSA / HEARx"""
"[""active:fitness:dancestudio""]",4f07f45c-7ad4-4d45-b163-9d5dc11e1ddf,AG-K9SS74PM,"""http://www.steppintimepac.com/""","""Steppin Time Performing Arts Center"""
"[""active:aquariums"",""active:zoos"",""active:aquariums""]",2e657e74-1acc-41cb-8edf-b063b737f43a,AG-GC6Q5ZW3,"""http://www.greensboroscience.org/""","""Greensboro Science Center"""
"[""active:skatingrinks""]",037d352e-8bf9-483a-a191-9f7bad00bf47,AG-FMD6JS6W,"""http://www.skatepalaceonpine.com/""","""Skate Palace"""
"[""active:fitness:gyms""]",248901ca-e9b3-492e-a1c0-264d1f45d7f5,AG-DPH2P6B9,"""http://www.ndutime.org/?page_id=61""","""Richmond TDT/Center of Wellness"""
"[""active:boating""]",cce1e094-821d-44d0-8a42-22e572a1e8ad,AG-VMLZ6NNX,"""http://www.sayahoy.com/""","""Champlain Bridge Marina Inc."""
"[""active""]",ba069962-fb78-463a-8197-f3f69cd730e9,AG-Z4LRCBJ2,null,"""Fitness Evolution"""
"[""active:fitness"",""active:fitness:gyms""]",0c8db720-e548-012e-7e4d-003048c87378,AG-D5JFJT4T,"""http://www.snapfitness.com/gyms/richardson-tx-75082/880""","""Snap Fitness"""
"[""active:fitness:gyms""]",b8b5e69d-2f9a-419f-8a61-26eb8f82d708,AG-W5QX4S8W,"""http://www.fitnessconnectionusa.com/southpark""","""Fitness Connection - Southpark"""
"[""active""]",b951e080-c7e1-4375-86e9-1e74651d132e,AG-PPPCDF9B,"""http://www.anglessalonspa.com/""","""Angles SalonSpa"""
"[""active:golf""]",035bb252-17ec-4dd4-a1b1-4bda332a1543,AG-D4KSL3SB,"""http://www.apachewellscountryclub.com/""","""Apache Wells Golf Course"""
